sweep_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,comparison_case_id,source_route_id_nodi,candidate_envelope_route_id_nodi,route_id_role,diameter_nm,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,canonical_annulus_window_id,is_canonical_annulus_window,candidate_execution_status,canonical_execution_status,selected_annulus_fraction,selected_annulus_fraction_delta_vs_canonical,selected_annulus_n_events,selected_annulus_n_events_delta_vs_canonical,mean_peak_height,mean_peak_height_delta_vs_canonical,mean_local_snr,mean_local_snr_delta_vs_canonical,synthetic_counting_context_rate_delta_vs_canonical,window_context_status
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P260-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P260-A0p5_0p8,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,260,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.0,8,0.0,569.8159545580966,0.0,1057447.280514446,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P270-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P270-A0p5_0p8,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,270,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.0,8,0.0,645.2681944548132,0.0,1210788.8386083848,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P280-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P280-A0p5_0p8,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,280,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.0,8,0.0,729.2430628925397,0.0,1639377.4385822893,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P290-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P290-A0p5_0p8,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,290,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5625,0.0,9,0.0,817.7320776854241,0.0,1690755.0700355975,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P300-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P300-A0p5_0p8,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,300,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,0.0,7,0.0,915.1336639605197,0.0,1839407.4240909936,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P40-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P40-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,40,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.125,8,2.0,0.19391211217834006,0.0072771550970538446,338.21202268294167,38.727281762619725,0.0625,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P60-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P60-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,60,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.375,0.0,6,0.0,1.5787540951756376,0.048728396035406796,2892.095471833971,-45.60765492740347,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P100-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P100-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,100,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,0.25,7,4.0,15.777866206817183,0.34119076650112845,30684.12311915226,3530.7961922386785,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P150-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P150-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,150,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,0.0,7,0.0,77.8498121102536,0.08579820731056031,126011.30105975602,-6135.329759651271,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P220-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P220-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,220,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.125,8,2.0,318.5772505796866,2.141626696724188,618305.7668282924,75050.4553483798,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P230-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P230-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,230,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5625,0.1875,9,3.0,371.74223029331483,-0.6640744249878594,736009.5170551357,-12487.036945827305,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P240-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P240-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,240,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.0,8,0.0,431.3289694950929,-2.921491745056869,720227.5410540944,240.4051775294356,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P250-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P250-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,250,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.25,8,4.0,498.7926085452543,-1.7779594206063507,981441.385080507,126141.74399111094,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P260-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P260-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,260,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.3125,-0.1875,5,-3.0,570.7481696450333,0.9322150869367078,893830.140712962,-163617.13980148407,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P270-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P270-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,270,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,-0.0625,7,-1.0,646.7539466031621,1.485752148348979,1212368.4825068717,1579.6438984868582,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P280-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P280-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,280,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.0,8,0.0,726.7222907800428,-2.520772112496843,1233485.338269455,-405892.1003128344,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P290-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P290-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,290,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5625,0.0,9,0.0,818.8907070017467,1.1586293163226173,1748813.944633229,58058.874597631395,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W500_D900-P300-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W500_D900-P300-A0p6_0p9,404/W500/D900,404/W580/D900,followup_window_join_key_only_not_selection,300,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.3125,-0.125,5,-2.0,914.8711951066578,-0.2624688538619466,1623859.4399862112,-215547.98410478234,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W600_D900-P40-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W600_D900-P40-A0p4_0p7,404/W600/D900,404/W680/D900,followup_window_join_key_only_not_selection,40,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,0.3125,7,5.0,0.16822710065421329,-0.0006753863546560823,152.35614632713657,-118.5669330533625,-0.375,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W600_D900-P60-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W600_D900-P60-A0p4_0p7,404/W600/D900,404/W680/D900,followup_window_join_key_only_not_selection,60,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5625,-0.1875,9,-3.0,1.5434017644285651,0.04662175678447489,3157.281135384431,565.4809744004942,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W600_D900-P100-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W600_D900-P100-A0p4_0p7,404/W600/D900,404/W680/D900,followup_window_join_key_only_not_selection,100,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.1875,-0.3125,3,-5.0,15.81891925591474,0.18728150237000207,30023.240222085577,301.39578846381846,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W600_D900-P150-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W600_D900-P150-A0p4_0p7,404/W600/D900,404/W680/D900,followup_window_join_key_only_not_selection,150,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.25,0.0625,4,1.0,78.55538301487385,-0.8012787394052481,150212.07769921576,-2189.927879320516,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W600_D900-P220-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W600_D900-P220-A0p4_0p7,404/W600/D900,404/W680/D900,followup_window_join_key_only_not_selection,220,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.1875,-0.1875,3,-3.0,330.21779610595263,2.1046403217188185,521698.4010848522,-62004.72458890616,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W600_D900-P230-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W600_D900-P230-A0p4_0p7,404/W600/D900,404/W680/D900,followup_window_join_key_only_not_selection,230,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.375,0.125,6,2.0,387.3005407302355,1.5426142618101721,748843.9442747975,-45378.75472337997,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W600_D900-P240-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W600_D900-P240-A0p4_0p7,404/W600/D900,404/W680/D900,followup_window_join_key_only_not_selection,240,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,0.3125,7,5.0,452.41071834922616,0.6654098759648832,914692.9536744171,148263.41527149326,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W600_D900-P250-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W600_D900-P250-A0p4_0p7,404/W600/D900,404/W680/D900,followup_window_join_key_only_not_selection,250,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.375,0.0625,6,1.0,519.4891867105584,-0.19546561360311898,1055062.4461695189,24018.433780785766,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W600_D900-P260-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W600_D900-P260-A0p4_0p7,404/W600/D900,404/W680/D900,followup_window_join_key_only_not_selection,260,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,0.0,7,0.0,597.912000659795,-0.14348755469040952,1180430.178556977,85718.66238895128,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W600_D900-P270-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W600_D900-P270-A0p4_0p7,404/W600/D900,404/W680/D900,followup_window_join_key_only_not_selection,270,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.625,0.25,10,4.0,680.842460843242,-1.2195491743768798,1175926.7070949227,-157166.589193644,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-404_W600_D900-P280-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-404_W600_D900-P280-A0p4_0p7,404/W600/D900,404/W680/D900,followup_window_join_key_only_not_selection,280,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.3125,0.0,5,0.0,771.3617803525749,0.04381005549055317,1366554.1558948732,-38536.61313794786,0.0,executed_followup_window_context
