synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_route_id_nodi,candidate_envelope_route_id_nodi,width_sweep_route_id_nodi,route_id_role,W_top_nm,candidate_envelope_W_top_nm,width_sweep_delta_vs_candidate_nm,width_context,weighting_mode,weighted_event_rows,canonical_window_present,leading_mass_window_context,leading_peak_contribution_window_context,leading_snr_contribution_window_context,mean_weighted_peak_contribution,mean_weighted_local_snr_contribution,mean_weighted_selected_annulus_fraction,window_summary_json
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W640-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W640/D900,width_sweep_summary_context_not_selection,640,680,-40,below_current_candidate_width,comsol_outlet_flux_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,83.93305465649593,160619.0577148935,0.07602734166231388,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.28967145283694395, ""peak_contribution"": 121.19004063985429, ""snr_contribution"": 229692.96489194382, ""selected_annulus_fraction_contribution"": 0.10254692736301164}, {""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 78.85792231605863, ""snr_contribution"": 149579.26090980315, ""selected_annulus_fraction_contribution"": 0.07492070736619115}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 51.75120101357484, ""snr_contribution"": 102584.94734293356, ""selected_annulus_fraction_contribution"": 0.050614390257738825}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W640-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W640/D900,width_sweep_summary_context_not_selection,640,680,-40,below_current_candidate_width,comsol_residence_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,122.92687161443519,235736.1734359671,0.11057216550677935,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.34937254606424806, ""peak_contribution"": 149.31373087912036, ""snr_contribution"": 282975.8352903307, ""selected_annulus_fraction_contribution"": 0.12324931716574873}, {""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 126.08472132963473, ""snr_contribution"": 239134.12648314345, ""selected_annulus_fraction_contribution"": 0.1178503059872865}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 93.3821626345505, ""snr_contribution"": 185098.5585344271, ""selected_annulus_fraction_contribution"": 0.09061687336730286}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W640-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W640/D900,width_sweep_summary_context_not_selection,640,680,-40,below_current_candidate_width,uniform_edge_mass,39,True,0p5_0p8,0p4_0p7,0p6_0p9,128.65662585605617,247604.4456829947,0.11602564102564104,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.29999999999999993, ""peak_contribution"": 128.66973994500555, ""snr_contribution"": 243848.94936214434, ""selected_annulus_fraction_contribution"": 0.10576923076923075}, {""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 128.6683581000709, ""snr_contribution"": 244020.4969478198, ""selected_annulus_fraction_contribution"": 0.11923076923076925}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 128.63177952309204, ""snr_contribution"": 254943.89073902002, ""selected_annulus_fraction_contribution"": 0.1230769230769231}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W660-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W660/D900,width_sweep_summary_context_not_selection,660,680,-20,below_current_candidate_width,comsol_outlet_flux_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,84.70230618259491,164131.84775145052,0.08007857017809157,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.28967145283694395, ""peak_contribution"": 122.22881056686434, ""snr_contribution"": 234114.1566166524, ""selected_annulus_fraction_contribution"": 0.12069643868206}, {""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 79.55765048393904, ""snr_contribution"": 156704.09778090107, ""selected_annulus_fraction_contribution"": 0.07269372865474262}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 52.32045749698135, ""snr_contribution"": 101577.28885679808, ""selected_annulus_fraction_contribution"": 0.04684554319747208}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W660-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W660/D900,width_sweep_summary_context_not_selection,660,680,-20,below_current_candidate_width,comsol_residence_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,124.0697699401304,240722.65251826728,0.11449206093624904,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.34937254606424806, ""peak_contribution"": 150.59492812403212, ""snr_contribution"": 288264.5812714377, ""selected_annulus_fraction_contribution"": 0.14557189419343666}, {""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 127.20478309743422, ""snr_contribution"": 250642.87968279954, ""selected_annulus_fraction_contribution"": 0.11415286644349343}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 94.40959859892486, ""snr_contribution"": 183260.49660056457, ""selected_annulus_fraction_contribution"": 0.08375142217181705}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W660-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W660/D900,width_sweep_summary_context_not_selection,660,680,-20,below_current_candidate_width,uniform_edge_mass,39,True,0p5_0p8,0p6_0p9,0p5_0p8,129.87789771379093,252191.67625930815,0.11794871794871796,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.29999999999999993, ""peak_contribution"": 129.7739942417453, ""snr_contribution"": 248383.96607402188, ""selected_annulus_fraction_contribution"": 0.12499999999999997}, {""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 129.81205261455094, ""snr_contribution"": 255827.46836618442, ""selected_annulus_fraction_contribution"": 0.1153846153846154}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 130.04764628507658, ""snr_contribution"": 252363.5943377182, ""selected_annulus_fraction_contribution"": 0.11346153846153847}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W680-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W680/D900,width_sweep_summary_context_not_selection,680,680,0,current_candidate_envelope_width,comsol_outlet_flux_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,85.49255302910787,156816.29481374356,0.07185328174242715,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.28967145283694395, ""peak_contribution"": 123.53973223244171, ""snr_contribution"": 225283.00460245757, ""selected_annulus_fraction_contribution"": 0.08366103358227525}, {""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 80.25616514621846, ""snr_contribution"": 149725.84254223524, ""selected_annulus_fraction_contribution"": 0.0738637984653831}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 52.68176170866342, ""snr_contribution"": 95440.03729653786, ""selected_annulus_fraction_contribution"": 0.05803501317962309}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W680-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W680/D900,width_sweep_summary_context_not_selection,680,680,0,current_candidate_envelope_width,comsol_residence_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,125.20055025724521,229645.30425021934,0.1068468430973799,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.34937254606424806, ""peak_contribution"": 152.21377307379927, ""snr_contribution"": 277297.10287280136, ""selected_annulus_fraction_contribution"": 0.10079832297225942}, {""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 128.32558442565644, ""snr_contribution"": 239407.05505419275, ""selected_annulus_fraction_contribution"": 0.11603264083202171}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 95.06229327227993, ""snr_contribution"": 172231.75482366388, ""selected_annulus_fraction_contribution"": 0.10370956548785856}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W680-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W680/D900,width_sweep_summary_context_not_selection,680,680,0,current_candidate_envelope_width,uniform_edge_mass,39,True,0p5_0p8,0p4_0p7,0p5_0p8,131.0253359592767,240174.43229939803,0.11474358974358977,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.29999999999999993, ""peak_contribution"": 131.1695457881897, ""snr_contribution"": 238920.48850617808, ""selected_annulus_fraction_contribution"": 0.08653846153846152}, {""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 130.95793130902013, ""snr_contribution"": 244319.58758768698, ""selected_annulus_fraction_contribution"": 0.11730769230769234}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 130.94853078062022, ""snr_contribution"": 237283.2208043291, ""selected_annulus_fraction_contribution"": 0.1403846153846154}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W700-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W700/D900,width_sweep_summary_context_not_selection,700,680,20,above_current_candidate_width,comsol_outlet_flux_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,86.12925567544333,163105.9059115375,0.07288729235754879,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.28967145283694395, ""peak_contribution"": 124.39560416697489, ""snr_contribution"": 236336.73866700593, ""selected_annulus_fraction_contribution"": 0.09251487450329302}, {""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 80.91485745743313, ""snr_contribution"": 154252.31340860508, ""selected_annulus_fraction_contribution"": 0.06756080577285095}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 53.077305401921954, ""snr_contribution"": 98728.66565900153, ""selected_annulus_fraction_contribution"": 0.058586196796502406}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W700-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W700/D900,width_sweep_summary_context_not_selection,700,680,20,above_current_candidate_width,comsol_residence_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,126.14039412958459,238678.79254783,0.10771841619168822,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.34937254606424806, ""peak_contribution"": 153.2658238613298, ""snr_contribution"": 291162.9463535736, ""selected_annulus_fraction_contribution"": 0.11192108633636297}, {""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 129.37973773139146, ""snr_contribution"": 246718.10968385937, ""selected_annulus_fraction_contribution"": 0.10638533195632639}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 95.77562079603254, ""snr_contribution"": 178155.32160605703, ""selected_annulus_fraction_contribution"": 0.1048488302823753}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W700-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W700/D900,width_sweep_summary_context_not_selection,700,680,20,above_current_candidate_width,uniform_edge_mass,39,True,0p5_0p8,0p4_0p7,0p5_0p8,132.01337531366008,249380.35426476094,0.1153846153846154,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.29999999999999993, ""peak_contribution"": 132.0757946434826, ""snr_contribution"": 250904.33970463258, ""selected_annulus_fraction_contribution"": 0.09615384615384613}, {""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 132.03420846172864, ""snr_contribution"": 251819.7946343987, ""selected_annulus_fraction_contribution"": 0.10769230769230773}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 131.93012283576905, ""snr_contribution"": 245416.92845525144, ""selected_annulus_fraction_contribution"": 0.14230769230769233}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W720-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W720/D900,width_sweep_summary_context_not_selection,720,680,40,above_current_candidate_width,comsol_outlet_flux_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,86.75704876514997,160636.26514280573,0.07531445908064331,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.28967145283694395, ""peak_contribution"": 125.27866577977011, ""snr_contribution"": 231184.20506937787, ""selected_annulus_fraction_contribution"": 0.09850465092065666}, {""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 81.44102349222338, ""snr_contribution"": 156037.96766412526, ""selected_annulus_fraction_contribution"": 0.07269372865474262}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 53.55145702345643, ""snr_contribution"": 94686.62269491408, ""selected_annulus_fraction_contribution"": 0.05474499766653064}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W720-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W720/D900,width_sweep_summary_context_not_selection,720,680,40,above_current_candidate_width,comsol_residence_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,127.07146693773682,235064.19100194794,0.11025520819679839,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.34937254606424806, ""peak_contribution"": 154.35690161944328, ""snr_contribution"": 284883.58484782866, ""selected_annulus_fraction_contribution"": 0.11871288814736239}, {""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 130.22345997591398, ""snr_contribution"": 249487.81891327852, ""selected_annulus_fraction_contribution"": 0.11415286644349343}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 96.63403921785314, ""snr_contribution"": 170821.1692447366, ""selected_annulus_fraction_contribution"": 0.09789986999953935}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-404_W600_D900-W720-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,404/W680/D900,404/W720/D900,width_sweep_summary_context_not_selection,720,680,40,above_current_candidate_width,uniform_edge_mass,39,True,0p5_0p8,0p6_0p9,0p5_0p8,133.0108323811206,245106.3094882774,0.11666666666666668,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.29999999999999993, ""peak_contribution"": 133.01646001326245, ""snr_contribution"": 245502.94461057155, ""selected_annulus_fraction_contribution"": 0.10192307692307691}, {""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 132.8965230339083, ""snr_contribution"": 254600.73357996636, ""selected_annulus_fraction_contribution"": 0.1153846153846154}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 133.11951409619104, ""snr_contribution"": 235215.25027429423, ""selected_annulus_fraction_contribution"": 0.13269230769230772}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-660_W500_D1500-W593-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W633/D1500,660/W593/D1500,width_sweep_summary_context_not_selection,593,633,-40,below_current_candidate_width,comsol_outlet_flux_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,227.71664024067857,338106.65112464863,0.07490205570716682,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.28967145283694395, ""peak_contribution"": 328.7675557524059, ""snr_contribution"": 496257.0206857811, ""selected_annulus_fraction_contribution"": 0.09145103348230998}, {""window_id"": ""0p5_0p8"", ""mass"": 0.18932054504986162, ""peak_contribution"": 213.94190521993121, ""snr_contribution"": 319575.67253801454, ""selected_annulus_fraction_contribution"": 0.07409012028504797}, {""window_id"": ""0p6_0p9"", ""mass"": 0.12418653703741979, ""peak_contribution"": 140.44045974969865, ""snr_contribution"": 198487.26015015028, ""selected_annulus_fraction_contribution"": 0.059165013354142516}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-660_W500_D1500-W593-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W633/D1500,660/W593/D1500,width_sweep_summary_context_not_selection,593,633,-40,below_current_candidate_width,comsol_residence_fraction,39,True,0p4_0p7,0p4_0p7,0p4_0p7,333.4016011358555,493326.36081425595,0.11049785880747891,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.34937254606424806, ""peak_contribution"": 404.89144180202135, ""snr_contribution"": 611235.042623291, ""selected_annulus_fraction_contribution"": 0.1098198141427116}, {""window_id"": ""0p5_0p8"", ""mass"": 0.29697135860622065, ""peak_contribution"": 341.9457709932257, ""snr_contribution"": 510763.0434532155, ""selected_annulus_fraction_contribution"": 0.11615685929854867}, {""window_id"": ""0p6_0p9"", ""mass"": 0.22181810606548985, ""peak_contribution"": 253.36759061231936, ""snr_contribution"": 357980.9963662614, ""selected_annulus_fraction_contribution"": 0.10551690298117647}]"
sidewall_distribution_weighted_width_sweep_v1,WIDTH-SUM-660_W500_D1500-W593-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W633/D1500,660/W593/D1500,width_sweep_summary_context_not_selection,593,633,-40,below_current_candidate_width,uniform_edge_mass,39,True,0p5_0p8,0p5_0p8,0p4_0p7,348.8872323402463,513498.82250927994,0.11794871794871796,"[{""window_id"": ""0p4_0p7"", ""mass"": 0.29999999999999993, ""peak_contribution"": 348.8872225135832, ""snr_contribution"": 526699.9520550696, ""selected_annulus_fraction_contribution"": 0.0942307692307692}, {""window_id"": ""0p5_0p8"", ""mass"": 0.30000000000000004, ""peak_contribution"": 348.88724857196905, ""snr_contribution"": 521121.69611542637, ""selected_annulus_fraction_contribution"": 0.11730769230769234}, {""window_id"": ""0p6_0p9"", ""mass"": 0.30000000000000004, ""peak_contribution"": 348.8872259351868, ""snr_contribution"": 492674.8193573437, ""selected_annulus_fraction_contribution"": 0.14230769230769233}]"
