synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,candidate_envelope_route_id_nodi,width_sweep_route_id_nodi,route_id_nodi,route_id_role,lambda_nm,source_W_nominal_nm,candidate_envelope_W_top_nm,boundary_anchor_W_top_nm,W_nominal_nm,W_top_nm,W_top_semantics,width_sweep_delta_vs_candidate_nm,width_sweep_delta_vs_source_nm,width_sweep_delta_vs_boundary_anchor_nm,width_context,D_nm,depth_nm,diameter_nm,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,is_canonical_annulus_window,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min_observed,selected_annulus_edge_norm_max_observed,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p5_0p8-P290-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p5_0p8-P290-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,290,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,292190,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,893.8072247816035,1515313.540232055,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,3,0.25,0.6507290402542709,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p5_0p8-P300-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p5_0p8-P300-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,300,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,292200,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1007.5219795600492,2091686.4518198178,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,5,0.4166666666666667,0.6610786312414688,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P40-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P40-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,40,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,292940,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,0.4166666666666667,0.4166666666666667,0.18533786866907606,228.63388815284648,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,3,0.25,0.7317331343387847,0.6666666666666666,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P60-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P60-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,60,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,292960,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1.5291287236241942,3059.042251643587,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,7,0.5833333333333334,0.759693365697694,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P100-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P100-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,100,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,293000,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,15.64405830811428,28625.154067755426,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,5,0.4166666666666667,0.7297362626792576,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P150-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P150-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,150,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,293050,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,79.60692362376018,147962.60872277452,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,8,0.6666666666666666,0.7316354808614033,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P220-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P220-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,220,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,293120,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,334.2833318734351,637814.0891418337,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,2,0.16666666666666666,0.8011991525415558,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P230-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P230-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,230,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,293130,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,396.21824926128915,762556.2800269091,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,7,0.5833333333333334,0.7645261633492887,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P240-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P240-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,240,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,293140,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,460.02521769319014,913663.7847860762,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,5,0.4166666666666667,0.6907052180378824,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P250-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P250-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,250,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,293150,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,534.5054197731919,893256.1865146899,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,2,0.16666666666666666,0.8096894161003005,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P260-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P260-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,260,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,293160,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,611.6482657784754,1303951.7262269321,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,8,0.6666666666666666,0.7628614562447789,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P270-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P270-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,270,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,293170,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,697.6138386961742,1255062.1161693686,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,6,0.5,0.7169094421677764,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P280-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P280-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,280,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,293180,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,789.7492123945407,1772385.9940200392,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,5,0.4166666666666667,0.7207985326778786,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P290-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P290-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,290,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,293190,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,897.0637653277573,1428938.330895733,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,2,0.16666666666666666,0.7762606046445312,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P300-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-404_W600_D900-to-404_W760_D900-A0p6_0p9-P300-N12-TH85,404/W600/D900,404/W680/D900,404/W760/D900,404/W760/D900,boundary_width_followup_context_not_route_selection,404,600,680,720,760,760,boundary_followup_runtime_top_aperture_surrogate,80,160,40,above_boundary_anchor_width,900,900,300,0p6_0p9,0.6,0.9,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,602.5204056533368,602.5204056533368,open,12,293200,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1006.0239526824439,1917938.4811039336,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,4,0.3333333333333333,0.7589951770274311,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_boundary_width_followup_v1,BOUNDARY-660_W500_D1500-to-660_W653_D1500-A0p4_0p7-P40-N12-TH85,execute or plan a boundary follow-up width sweep after 608 found leading distribution-weighted widths at the upper sweep edge,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",boundary_width_followup_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",BOUNDARY-660_W500_D1500-to-660_W653_D1500-A0p4_0p7-P40-N12-TH85,660/W500/D1500,660/W633/D1500,660/W653/D1500,660/W653/D1500,boundary_width_followup_context_not_route_selection,660,500,633,673,653,653,boundary_followup_runtime_top_aperture_surrogate,20,153,-20,below_boundary_anchor_width,1500,1500,40,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,390.534009422228,390.534009422228,open,12,360940,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,0.16380428774173691,234.1579243649105,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,5,0.4166666666666667,0.540284806047731,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
