sweep_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,source_route_id_role,route_id_nodi,candidate_envelope_route_id_nodi,route_id_nodi_role,lambda_nm,source_W_nominal_nm,W_nominal_nm,W_top_nm,W_top_semantics,candidate_envelope_top_width_delta_nm,D_nm,depth_nm,diameter_nm,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,is_canonical_annulus_window,window_reference_context,priority_context,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,synthesis_version,not_exact_pxu_probability_grid,decision_use_allowed,source_plan_row_id_603,full_recompute_scope,rectangle_baseline_status,distribution_weighting_applied_after_nodi_execution,weighting_modes_json,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min_observed,selected_annulus_edge_norm_max_observed,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P60-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P60-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,60,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,69760,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P60-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,2.159154679588112,3242.28044606396,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,14,0.4375,0.6815016937352935,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P100-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P100-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,100,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,69800,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P100-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,66.3738653528198,103161.20028963247,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,11,0.34375,0.6853066266605061,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P150-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P150-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,150,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,69850,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P150-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,403.6034750001545,631425.8288263578,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,7,0.21875,0.7351130741799603,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P220-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P220-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,220,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,69920,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P220-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,772.2622935189705,1142542.8154080939,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,12,0.375,0.6783516115743854,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P230-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P230-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,230,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,69930,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P230-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,923.3444372438271,1508424.4433898747,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,15,0.46875,0.6404999941497768,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P240-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P240-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,240,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,69940,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P240-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,1130.6201974556313,1550169.6214926024,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,10,0.3125,0.682787900102497,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P250-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P250-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,250,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,69950,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P250-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,1391.4097651485024,2159198.792781746,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,13,0.40625,0.6656616488642086,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P260-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P260-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,260,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,69960,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P260-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,1686.3607812541609,2680531.092349886,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,15,0.46875,0.6423478153179814,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P270-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P270-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,270,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,69970,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P270-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,1984.618941858808,3111123.3757949667,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,10,0.3125,0.6469288062272889,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P280-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P280-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,280,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,69980,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P280-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,2257.777126274761,3224892.613250602,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,12,0.375,0.6895434787628155,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P290-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P290-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,290,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,69990,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P290-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,2491.2780186558966,3437708.350767515,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,12,0.375,0.7093473183083518,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P300-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P300-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,300,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,70000,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P300-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,2685.73748449261,3828895.215577237,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,8,0.25,0.6645500404512604,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P40-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P40-N32-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,40,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,32,70740,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P40-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,0.16382242073151818,243.14644326618173,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,12,0.375,0.7988370135192255,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
