sweep_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,source_route_id_role,route_id_nodi,candidate_envelope_route_id_nodi,route_id_nodi_role,lambda_nm,source_W_nominal_nm,W_nominal_nm,W_top_nm,W_top_semantics,candidate_envelope_top_width_delta_nm,D_nm,depth_nm,diameter_nm,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,is_canonical_annulus_window,window_reference_context,priority_context,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min_observed,selected_annulus_edge_norm_max_observed,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P60-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P60-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,60,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67360,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,1.644369767075386,3117.6080870521764,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,7,0.4375,0.7381047493099578,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P100-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P100-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,100,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67400,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,15.677448614227359,30489.14294843546,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,8,0.5,0.7192357144574981,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P150-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P150-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,150,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67450,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,78.91952740735402,129154.08363841001,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,7,0.4375,0.7847040857698263,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P220-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P220-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,220,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67520,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,330.17356361722,597325.9647525797,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,8,0.5,0.7875444469135808,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P230-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P230-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,230,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67530,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,387.1881921511447,753697.4449684022,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,2,0.125,0.8246324213938996,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P240-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P240-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,240,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67540,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,450.9441934576787,839924.8726842955,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,3,0.1875,0.6461385062525936,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P250-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P250-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,250,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67550,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,520.2382017591077,881979.7922173734,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,8,0.5,0.7304852496460646,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P260-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P260-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,260,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67560,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,598.049125523999,1134234.3250222374,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,6,0.375,0.7324219324996077,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P270-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P270-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,270,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67570,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,679.954911602467,1254426.2188448354,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,6,0.375,0.769229215982314,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P280-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P280-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,280,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67580,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,772.1077581019665,1596513.0288682487,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,5,0.3125,0.7169764379565128,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P290-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P290-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,290,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67590,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,868.8678270271176,1472334.7331929924,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,4,0.25,0.7531458973900674,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P300-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-404_W600_D900-to-404_W680_D900-A0p6_0p9-P300-N16-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,404/W680/D900,followup_window_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,300,0p6_0p9,0.6,0.9,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,16,67600,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,975.3500125861799,2010663.8362820502,initial_position_edge_norm_annulus_diagnostic_v1,0.6,0.9,7,0.4375,0.79135605878242,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-660_W500_D1500-to-660_W633_D1500-A0p4_0p7-P40-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p4_0p7-P40-N16-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,40,0p4_0p7,0.4,0.7,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,16,68340,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,0.16402299007493792,261.86032146125274,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,5,0.3125,0.5749385519745785,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-660_W500_D1500-to-660_W633_D1500-A0p4_0p7-P60-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p4_0p7-P60-N16-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,60,0p4_0p7,0.4,0.7,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,16,68360,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,2.159124179729033,3474.836770698814,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,6,0.375,0.5737031722711513,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FUW-660_W500_D1500-to-660_W633_D1500-A0p4_0p7-P100-N16-TH85,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W500_D1500-to-660_W633_D1500-A0p4_0p7-P100-N16-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,660/W633/D1500,followup_window_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,100,0p4_0p7,0.4,0.7,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,16,68400,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_annulus_window_nodi_shard,16,1.0,1.0,66.37382370467381,104447.84539558087,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,8,0.5,0.5425050259257721,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
