synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_event_row_id,source_route_id_nodi,candidate_envelope_route_id_nodi,width_sweep_route_id_nodi,route_id_role,W_top_nm,candidate_envelope_W_top_nm,width_sweep_delta_vs_candidate_nm,width_context,annulus_window_id,diameter_nm,n_events_requested,n_events_observed,width_sweep_execution_status,weighting_mode,comsol_weight_profile_diameter_nm,window_probability_mass_surrogate,selected_annulus_fraction,weighted_selected_annulus_fraction_surrogate,mean_peak_height,mean_local_snr,weighted_peak_height_contribution,weighted_local_snr_contribution,weight_claim_level
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P280-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P280-N12-TH85,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_weighted_context_not_selection,600,580,20,below_boundary_anchor_width,0p6_0p9,280,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.1198454128551189,0.3333333333333333,0.0399484709517063,737.1357769386968,1527227.640478449,88.34234151749696,183031.22709688882,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P280-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P280-N12-TH85,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_weighted_context_not_selection,600,580,20,below_boundary_anchor_width,0p6_0p9,280,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.21680756082448097,0.3333333333333333,0.07226918694149365,737.1357769386968,1527227.640478449,159.81660979453756,331114.4995558599,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P290-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P290-N12-TH85,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_weighted_context_not_selection,600,580,20,below_boundary_anchor_width,0p6_0p9,290,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.30000000000000004,0.3333333333333333,0.1,827.0155907515735,1391077.8915936684,248.1046772254721,417323.3674781006,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P290-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P290-N12-TH85,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_weighted_context_not_selection,600,580,20,below_boundary_anchor_width,0p6_0p9,290,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.1198454128551189,0.3333333333333333,0.0399484709517063,827.0155907515735,1391077.8915936684,99.11402491124238,166714.30423167153,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P290-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P290-N12-TH85,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_weighted_context_not_selection,600,580,20,below_boundary_anchor_width,0p6_0p9,290,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.21680756082448097,0.3333333333333333,0.07226918694149365,827.0155907515735,1391077.8915936684,179.30323299466585,301596.204593285,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P300-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P300-N12-TH85,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_weighted_context_not_selection,600,580,20,below_boundary_anchor_width,0p6_0p9,300,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.30000000000000004,0.5,0.15000000000000002,928.9638711016511,1744098.3386900213,278.6891613304954,523229.5016070065,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P300-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P300-N12-TH85,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_weighted_context_not_selection,600,580,20,below_boundary_anchor_width,0p6_0p9,300,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,300,0.1198454128551189,0.5,0.05992270642755945,928.9638711016511,1744098.3386900213,111.33205865966684,209022.1854602326,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P300-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W600_D900-A0p6_0p9-P300-N12-TH85,404/W500/D900,404/W580/D900,404/W600/D900,width_sweep_weighted_context_not_selection,600,580,20,below_boundary_anchor_width,0p6_0p9,300,12,12,executed_width_sweep_nodi,comsol_residence_fraction,300,0.21680756082448097,0.5,0.10840378041224048,928.9638711016511,1744098.3386900213,201.4063909876165,378133.706649413,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P40-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P40-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,40,12,12,executed_width_sweep_nodi,uniform_edge_mass,220,0.30000000000000004,0.3333333333333333,0.1,0.2078093807456345,280.0156723237565,0.062342814223690354,84.00470169712696,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P40-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P40-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,40,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.20018399239377516,0.3333333333333333,0.06672799746459171,0.2078093807456345,280.0156723237565,0.04160011149453922,56.054655218596714,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P40-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P40-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,40,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.3029338449995144,0.3333333333333333,0.10097794833317147,0.2078093807456345,280.0156723237565,0.06295249473624312,84.82622427715968,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P60-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P60-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,60,12,12,executed_width_sweep_nodi,uniform_edge_mass,220,0.30000000000000004,0.5,0.15000000000000002,1.548621366587895,2717.328646456714,0.4645864099763686,815.1985939370144,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P60-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P60-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,60,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.20018399239377516,0.5,0.10009199619688758,1.548621366587895,2717.328646456714,0.31000920786986885,543.9656970936782,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P60-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P60-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,60,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.3029338449995144,0.5,0.1514669224997572,1.548621366587895,2717.328646456714,0.46912982502887357,823.1708149984586,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P100-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P100-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,100,12,12,executed_width_sweep_nodi,uniform_edge_mass,220,0.30000000000000004,0.5833333333333334,0.17500000000000004,15.164942748327322,23048.836994928002,4.549482824498197,6914.651098478402,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P100-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P100-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,100,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.20018399239377516,0.5833333333333334,0.11677399556303551,15.164942748327322,23048.836994928002,3.035778783783192,4614.008209678031,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P100-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P100-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,100,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.3029338449995144,0.5833333333333334,0.1767114095830501,15.164942748327322,23048.836994928002,4.593974415948299,6982.272813640593,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P150-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P150-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,150,12,12,executed_width_sweep_nodi,uniform_edge_mass,220,0.30000000000000004,0.4166666666666667,0.12500000000000003,78.20174063592948,150105.60249827782,23.46052219077885,45031.680749483356,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P150-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P150-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,150,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.20018399239377516,0.4166666666666667,0.08340999683073966,78.20174063592948,150105.60249827782,15.654736652642885,30048.738788778282,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P150-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P150-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,150,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.3029338449995144,0.4166666666666667,0.12622243541646436,78.20174063592948,150105.60249827782,23.68995397649689,45472.06732077202,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P220-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P220-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,220,12,12,executed_width_sweep_nodi,uniform_edge_mass,220,0.30000000000000004,0.5,0.15000000000000002,321.0535932902682,745756.2094802186,96.31607798708048,223726.86284406562,uniform_surrogate
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P220-N12-TH85-comsol_outlet_flux_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P220-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,220,12,12,executed_width_sweep_nodi,comsol_outlet_flux_fraction,220,0.20018399239377516,0.5,0.10009199619688758,321.0535932902682,745756.2094802186,64.26979007721323,149288.45536619867,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P220-N12-TH85-comsol_residence_fraction,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P220-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,220,12,12,executed_width_sweep_nodi,comsol_residence_fraction,220,0.3029338449995144,0.5,0.1514669224997572,321.0535932902682,745756.2094802186,97.25799946633126,225914.79597010594,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_distribution_weighted_width_sweep_v1,WEIGHTED-BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P230-N12-TH85-uniform_edge_mass,"execute or plan a distribution-weighted width sweep around the sidewall candidate dimensions to assess dimension, annulus, and interference-response shifts","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",distribution_weighted_width_sweep_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,BOUNDARY-404_W500_D900-to-404_W620_D900-A0p5_0p8-P230-N12-TH85,404/W500/D900,404/W580/D900,404/W620/D900,width_sweep_weighted_context_not_selection,620,580,40,boundary_anchor_width,0p5_0p8,230,12,12,executed_width_sweep_nodi,uniform_edge_mass,300,0.30000000000000004,0.3333333333333333,0.1,380.95492839632834,736794.0202251413,114.28647851889852,221038.20606754243,uniform_surrogate
