sweep_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,source_route_id_role,route_id_nodi,route_id_nodi_role,lambda_nm,source_W_nominal_nm,W_nominal_nm,W_top_nm,W_top_semantics,candidate_envelope_top_width_delta_nm,D_nm,depth_nm,diameter_nm,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,geometry_not_propagated_to_reference_field,reference_uses_rectangular_width_depth_surrogate,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P40-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P40-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,40,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,61940,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,0.5,0.5,0.20014509023115234,251.5924331123434,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.5,0.6224589426301661,0.25,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P60-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P60-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,60,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,61960,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,1.6316242650744295,2872.356769324836,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,2,0.25,0.5779263934892401,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P100-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P100-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,100,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,62000,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,15.76941560414497,27041.798405483856,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.5,0.617398750648749,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P150-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P150-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,150,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,62050,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,77.83203517669074,145126.32047391962,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,3,0.375,0.7023737558072409,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P220-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P220-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,220,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,62120,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,329.80470447819096,645890.6439622131,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.5,0.6840100983553064,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P230-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P230-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,230,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,62130,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,387.479314002409,542134.3225793772,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.5,0.6186875055905646,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P240-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P240-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,240,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,62140,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,451.7631040267588,1090637.379360806,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.125,0.7214183442505631,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P250-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P250-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,250,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,62150,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,520.9040521376307,1002381.8373777496,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,6,0.75,0.641021201133184,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P260-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P260-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,260,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,62160,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,600.8699066257202,964054.1321294992,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,2,0.25,0.6492882976527974,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P270-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P270-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,270,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,62170,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,680.3940866271712,1346881.9405334564,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.5,0.6086279129576866,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P280-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P280-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,280,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,62180,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,769.1374256040945,1319171.8673343924,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,3,0.375,0.6396155706077432,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P290-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P290-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,290,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,62190,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,872.2395920671706,1899949.1201227496,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,3,0.375,0.61972658145396,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-404_W600_D900-to-404_W680_D900-P300-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-404_W600_D900-to-404_W680_D900-P300-N8-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_envelope_context_not_selection,404,600,680,680,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,300,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,8,62200,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,970.8355328899214,2003762.271629753,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.5,0.6352239651198299,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-660_W500_D1500-to-660_W633_D1500-P40-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-660_W500_D1500-to-660_W633_D1500-P40-N8-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,candidate_envelope_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,40,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,8,62940,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,0.16381174852637453,296.35838348053244,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.5,0.6377672564260396,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-660_W500_D1500-to-660_W633_D1500-P60-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-660_W500_D1500-to-660_W633_D1500-P60-N8-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,candidate_envelope_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,60,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,8,62960,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,2.1589074931666206,3471.602738362436,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,3,0.375,0.6511877532935758,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-660_W500_D1500-to-660_W633_D1500-P100-N8-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""598_NODI_SIDEWALL_CANDIDATE_DIMENSION_RECOMMENDATION_SYNTHESIS_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",ENV-660_W500_D1500-to-660_W633_D1500-P100-N8-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,candidate_envelope_context_not_selection,660,500,633,633,candidate_envelope_runtime_top_aperture_surrogate,133,1500,1500,100,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,8,63000,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,8,1.0,1.0,66.37394100382275,94489.17019130217,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,2,0.25,0.5988155646795548,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
