followup_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,source_route_id_role,route_id_nodi,route_id_nodi_role,lambda_nm,source_W_nominal_nm,W_nominal_nm,W_top_nm,W_top_semantics,candidate_width_rounding_policy,candidate_top_width_delta_nm,D_nm,depth_nm,diameter_nm,source_dimension_context_band,source_dimension_update_action_594,source_W_top_compensated_proxy_nm,source_mean_peak_height_delta_85_vs_90,source_selected_annulus_fraction_delta_85_vs_90,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,geometry_not_propagated_to_reference_field,reference_uses_rectangular_width_depth_surrogate,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W600_D900-P250-W600_to_W680-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W600_D900-P250-W600_to_W680-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_dimension_context_not_selection,404,600,680,680,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,250,dimension_update_required_context,widen_or_shallow_for_particle_support,679.6947565591685,-4.646888373079037,0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,2,60392,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,519.5299066810933,1193028.2287529628,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,2,1.0,0.7200300417220681,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W600_D900-P260-W600_to_W680-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W600_D900-P260-W600_to_W680-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_dimension_context_not_selection,404,600,680,680,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,260,dimension_update_required_context,widen_or_shallow_for_particle_support,679.7329549346018,-4.6879655129764615,0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,2,60419,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,591.9023037067584,824358.3920141357,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.7616348634927058,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W600_D900-P270-W600_to_W680-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W600_D900-P270-W600_to_W680-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_dimension_context_not_selection,404,600,680,680,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,270,dimension_update_required_context,widen_or_shallow_for_particle_support,679.7711533100353,6.113052945388745,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,2,60446,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,681.7460178910104,1533095.3130933265,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.7138778757020809,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W600_D900-P280-W600_to_W680-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W600_D900-P280-W600_to_W680-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_dimension_context_not_selection,404,600,680,680,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,280,dimension_update_required_context,widen_or_shallow_for_particle_support,679.8093516854688,-1.7149700470947664,0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,2,60473,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,773.138751445646,1216515.7912463022,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.7232784531360548,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W600_D900-P290-W600_to_W680-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W600_D900-P290-W600_to_W680-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_dimension_context_not_selection,404,600,680,680,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,290,dimension_update_required_context,widen_or_shallow_for_particle_support,679.8475500609022,-6.3892565635241,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,2,60500,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,864.0910506670125,1533394.729997834,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.7561625439633486,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-404_W600_D900-P300-W600_to_W680-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-404_W600_D900-P300-W600_to_W680-TH85,404/W600/D900,join_key_only_not_selection,404/W680/D900,candidate_dimension_context_not_selection,404,600,680,680,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,80,900,900,300,dimension_update_required_context,widen_or_shallow_for_particle_support,679.8857484363358,10.195799533222385,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,522.5204056533369,522.5204056533369,open,2,60527,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,975.7800953268071,2005293.1389467358,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.6743961609864442,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-660_W500_D1500-P40-W500_to_W632-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-660_W500_D1500-P40-W500_to_W632-TH85,660/W500/D1500,join_key_only_not_selection,660/W632/D1500,candidate_dimension_context_not_selection,660,500,632,632,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,132,1500,1500,40,dimension_update_required_context,block_or_respecify_width_depth,631.3857887906199,-0.0001152173207369378,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,369.534009422228,369.534009422228,open,2,60284,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,0.16364740492318813,161.47227677967277,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.7135155220067616,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-660_W500_D1500-P60-W500_to_W632-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-660_W500_D1500-P60-W500_to_W632-TH85,660/W500/D1500,join_key_only_not_selection,660/W632/D1500,candidate_dimension_context_not_selection,660,500,632,632,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,132,1500,1500,60,dimension_update_required_context,block_or_respecify_width_depth,631.4621855414867,0.00017465580598230446,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,369.534009422228,369.534009422228,open,2,60321,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,2.1585728079689703,3304.0091076587482,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-660_W500_D1500-P100-W500_to_W632-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-660_W500_D1500-P100-W500_to_W632-TH85,660/W500/D1500,join_key_only_not_selection,660/W632/D1500,candidate_dimension_context_not_selection,660,500,632,632,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,132,1500,1500,100,dimension_update_required_context,block_or_respecify_width_depth,631.6149790432206,0.0005049639478045265,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,369.534009422228,369.534009422228,open,2,60378,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,66.37164715885632,84648.1404208788,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-660_W500_D1500-P150-W500_to_W632-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-660_W500_D1500-P150-W500_to_W632-TH85,660/W500/D1500,join_key_only_not_selection,660/W632/D1500,candidate_dimension_context_not_selection,660,500,632,632,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,132,1500,1500,150,dimension_update_required_context,block_or_respecify_width_depth,631.8059709203881,8.460702514412333e-05,0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,369.534009422228,369.534009422228,open,2,60445,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,403.579709051933,481871.55939632386,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-660_W500_D1500-P220-W500_to_W633-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-660_W500_D1500-P220-W500_to_W633-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,candidate_dimension_context_not_selection,660,500,633,633,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,133,1500,1500,220,geometry_respecification_context,widen_or_shallow_for_particle_support,632.0733595484223,-0.0007892582798376679,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,2,60532,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,772.2618578178447,1109500.1739456826,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-660_W500_D1500-P230-W500_to_W633-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-660_W500_D1500-P230-W500_to_W633-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,candidate_dimension_context_not_selection,660,500,633,633,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,133,1500,1500,230,geometry_respecification_context,widen_or_shallow_for_particle_support,632.1115579238558,-0.0009473830419892693,-0.5,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,2,60559,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,923.3444531103667,909060.8319932577,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-660_W500_D1500-P240-W500_to_W633-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-660_W500_D1500-P240-W500_to_W633-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,candidate_dimension_context_not_selection,660,500,633,633,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,133,1500,1500,240,geometry_respecification_context,widen_or_shallow_for_particle_support,632.1497562992894,0.0005801544065207054,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,2,60586,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,1130.6202175102003,2029684.6435993826,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-660_W500_D1500-P250-W500_to_W633-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-660_W500_D1500-P250-W500_to_W633-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,candidate_dimension_context_not_selection,660,500,633,633,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,133,1500,1500,250,geometry_respecification_context,widen_or_shallow_for_particle_support,632.1879546747228,0.00021511756312975194,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,2,60613,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,1391.4095712036494,1724356.2382157543,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,1,0.5,0.6841074799339044,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
sidewall_compensated_width_followup_bounded_events_v1,CW-660_W500_D1500-P260-W500_to_W633-TH85,run sparse NODI bounded-event context for compensated 85deg top-width candidates derived from sidewall dimension update rows,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,sidewall_compensated_width_followup_context_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""596_NODI_SIDEWALL_FULL_EVENT_INTEGRATED_UPDATE_PACKET_20260702"", ""595_NODI_SIDEWALL_PRIMARY85_FULL_BOUNDED_EVENT_EXPANSION_20260702"", ""run_single_case_batch""]",CW-660_W500_D1500-P260-W500_to_W633-TH85,660/W500/D1500,join_key_only_not_selection,660/W633/D1500,candidate_dimension_context_not_selection,660,500,633,633,compensated_runtime_top_aperture_surrogate,ceil_W_top_compensated_proxy_nm_to_integer_nm,133,1500,1500,260,geometry_respecification_context,widen_or_shallow_for_particle_support,632.2249845106036,-0.00017731779644236667,0.0,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,370.534009422228,370.534009422228,open,2,60640,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_bounded_nodi_shard,2,1.0,1.0,1686.3612534424874,1781378.2222972012,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,0,0.0,,,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,False,False,True,False,True
