synthesis_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_route_id_nodi,candidate_route_id_nodi,route_id_role,diameter_nm,source_W_nominal_nm,candidate_W_top_nm,candidate_top_width_delta_nm,dimension_context_band_596,original_85_vs_90_peak_height_delta_596,candidate_minus_original_mean_peak_height_delta_597,candidate_minus_original_selected_annulus_fraction_delta_597,candidate_minus_original_mean_local_snr_delta_597,candidate_recovery_context_597,candidate_dimension_context,recommended_next_simulation_action,sparse_event_context_only,n_events_per_candidate_context
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P60,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W632/D1500,candidate_dimension_context_not_selection,60,500,632,132,dimension_update_required_context,0.00017465580598230446,0.010384726868305272,-0.5,833.0308872053547,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P100,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W632/D1500,candidate_dimension_context_not_selection,100,500,632,132,dimension_update_required_context,0.0005049639478045265,1.0040051038751017,-1.0,35572.63553552807,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P150,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W632/D1500,candidate_dimension_context_not_selection,150,500,632,132,dimension_update_required_context,8.460702514412333e-05,7.905063398827451,-1.0,-186461.43868229038,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P220,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W633/D1500,candidate_dimension_context_not_selection,220,500,633,133,geometry_respecification_context,-0.0007892582798376679,103.44842042654886,-0.5,293680.234727429,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P230,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W633/D1500,candidate_dimension_context_not_selection,230,500,633,133,geometry_respecification_context,-0.0009473830419892693,165.7984500824083,-0.5,-227458.6575596576,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P240,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W633/D1500,candidate_dimension_context_not_selection,240,500,633,133,geometry_respecification_context,0.0005801544065207054,253.2047126700736,-0.5,1011648.3485373291,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P250,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W633/D1500,candidate_dimension_context_not_selection,250,500,633,133,geometry_respecification_context,0.00021511756312975194,363.4331175460459,0.5,234714.08900413942,annulus_and_response_improved_context,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P260,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W633/D1500,candidate_dimension_context_not_selection,260,500,633,133,geometry_respecification_context,-0.00017731779644236667,486.56024732031074,-0.5,222871.3723284828,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P270,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W633/D1500,candidate_dimension_context_not_selection,270,500,633,133,geometry_respecification_context,0.0005317876025401347,607.8562773184162,0.0,1622819.2814666145,response_context_improved_annulus_not_improved,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P280,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W632/D1500,candidate_dimension_context_not_selection,280,500,632,132,geometry_respecification_context,9.63028048772685e-05,712.2042210111008,-1.0,595061.5716328961,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P290,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W631/D1500,candidate_dimension_context_not_selection,290,500,631,131,geometry_respecification_context,-0.0011104305781373114,795.8311136791194,0.0,1721295.5884903315,response_context_improved_annulus_not_improved,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W500_D1500-P300,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,660/W630/D1500,candidate_dimension_context_not_selection,300,500,630,130,geometry_respecification_context,0.00024937827129178913,860.9541506839346,-1.0,-152164.43305588188,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P40,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W906/D1200,candidate_dimension_context_not_selection,40,800,906,106,dimension_update_required_context,-0.06902446981587382,0.07076704048958157,0.5,-55.98516421229539,annulus_and_response_improved_context,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P60,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W906/D1200,candidate_dimension_context_not_selection,60,800,906,106,dimension_update_required_context,0.4688807684329406,-0.3888338879413502,0.0,-819.1987974504518,candidate_context_not_improved_in_sparse_events,candidate_width_needs_refinement_context,refine_candidate_width_or_annulus_window,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P100,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W906/D1200,candidate_dimension_context_not_selection,100,800,906,106,dimension_update_required_context,0.5789722456306237,1.0205446352644287,0.5,-38815.76691352774,annulus_and_response_improved_context,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P150,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W906/D1200,candidate_dimension_context_not_selection,150,800,906,106,dimension_update_required_context,-0.6191297287755901,4.585268906473118,0.0,-821164.0855854341,response_context_improved_annulus_not_improved,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P220,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W906/D1200,candidate_dimension_context_not_selection,220,800,906,106,dimension_update_required_context,2.3598556436470517,14.26178470603702,0.0,-197563.8191385097,response_context_improved_annulus_not_improved,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P230,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W906/D1200,candidate_dimension_context_not_selection,230,800,906,106,dimension_update_required_context,6.02058801466319,19.68884389084019,-0.5,-238619.8806777345,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P240,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W906/D1200,candidate_dimension_context_not_selection,240,800,906,106,dimension_update_required_context,-0.6639889696987211,35.20760367870935,0.0,-619902.1513620797,response_context_improved_annulus_not_improved,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P250,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W906/D1200,candidate_dimension_context_not_selection,250,800,906,106,dimension_update_required_context,15.856965848289292,32.13159372676614,0.5,715782.8241856978,annulus_and_response_improved_context,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P260,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W906/D1200,candidate_dimension_context_not_selection,260,800,906,106,dimension_update_required_context,-1.8016369142242183,63.07153010747106,0.5,89242.82311479049,annulus_and_response_improved_context,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P270,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W907/D1200,candidate_dimension_context_not_selection,270,800,907,107,dimension_update_required_context,-17.130860357849997,86.03737522154825,0.5,-664464.8149794629,annulus_and_response_improved_context,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P280,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W907/D1200,candidate_dimension_context_not_selection,280,800,907,107,dimension_update_required_context,-10.968896097599554,87.44695833116975,0.0,910214.3519963687,response_context_improved_annulus_not_improved,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P290,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W907/D1200,candidate_dimension_context_not_selection,290,800,907,107,dimension_update_required_context,3.845710430308827,99.116660929727,-0.5,-217888.24221761664,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D1200-P300,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D1200,660/W907/D1200,candidate_dimension_context_not_selection,300,800,907,107,dimension_update_required_context,0.7946748396934709,135.85173325908863,-1.0,-682066.4224966541,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D900-P220,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D900,660/W880/D900,candidate_dimension_context_not_selection,220,800,880,80,dimension_update_required_context,2.770945898535274,7.559383127972751,1.0,-302754.7394063112,annulus_and_response_improved_context,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D900-P230,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D900,660/W880/D900,candidate_dimension_context_not_selection,230,800,880,80,dimension_update_required_context,-12.035353496318521,18.121991665895848,0.5,-282995.903598465,annulus_and_response_improved_context,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D900-P240,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D900,660/W880/D900,candidate_dimension_context_not_selection,240,800,880,80,dimension_update_required_context,-8.257658405792881,27.802616510211692,0.0,-406498.5930848934,response_context_improved_annulus_not_improved,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D900-P250,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D900,660/W880/D900,candidate_dimension_context_not_selection,250,800,880,80,dimension_update_required_context,-7.424381477266479,46.871015276968365,-0.5,1001093.8159709056,response_context_improved_annulus_not_improved,candidate_width_improves_response_with_annulus_tradeoff,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D900-P260,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D900,660/W880/D900,candidate_dimension_context_not_selection,260,800,880,80,dimension_update_required_context,-1.7026965951281454,43.549567570345516,0.0,1457842.3946829676,response_context_improved_annulus_not_improved,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D900-P270,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D900,660/W880/D900,candidate_dimension_context_not_selection,270,800,880,80,dimension_update_required_context,-12.15532045339387,64.15337246170975,0.0,-3040455.0562319597,response_context_improved_annulus_not_improved,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D900-P280,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D900,660/W880/D900,candidate_dimension_context_not_selection,280,800,880,80,dimension_update_required_context,11.503685306029638,63.03905439667642,0.5,-704737.223339851,annulus_and_response_improved_context,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
sidewall_candidate_dimension_recommendation_synthesis_v1,REC-660_W800_D900-P290,"synthesize candidate sidewall-aware dimension changes, selected-annulus tradeoffs, and interference-response context for next simulation planning","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_dimension_recommendation_context_not_selection_not_probability,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W800/D900,660/W880/D900,candidate_dimension_context_not_selection,290,800,880,80,dimension_update_required_context,2.153065567939848,59.351959406059905,0.0,259872.03572407085,response_context_improved_annulus_not_improved,candidate_width_improves_response_without_annulus_loss,carry_candidate_width_into_wider_event_sweep,True,2
